GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
Jilin-EP_Coal_300_DRY-ep-680,2011,656686,12629,.
Jilin-EP_Coal_300_DRY-ep-681,2011,656686,12629,.
Jilin-EP_Coal_300_RC-ep-670,2009,628457,12086,.
Jilin-EP_Coal_300_RC-ep-671,2009,628457,12086,.
Jilin-EP_Coal_300_RC-ep-672,2012,628457,12086,.
Jilin-EP_Coal_300_RC-ep-673,2011,628457,12086,.
Jilin-EP_Coal_300_RC-ep-674,2009,628457,12086,.
Jilin-EP_Coal_300_RC-ep-676,2006,628457,12086,.
Jilin-EP_Coal_300_RC-ep-677,2006,628457,12086,.
Jilin-EP_Coal_300_RC-ep-678,2009,628457,12086,.
Jilin-EP_Coal_300_RC-ep-679,2008,628457,12086,.
Jilin-EP_Coal_300_RC-ep-682,2010,628457,12086,.
Jilin-EP_Coal_300_RC-ep-683,2010,628457,12086,.
Jilin-EP_Coal_300_RC-ep-684,2010,628457,12086,.
Jilin-EP_Coal_300_RC-ep-685,2010,628457,12086,.
Jilin-EP_Coal_300_RC-ep-686,2000,628457,12086,.
Jilin-EP_Coal_300_RC-ep-687,2000,628457,12086,.
Jilin-EP_Coal_300_RC-ep-688,1995,628457,12086,.
Jilin-EP_Coal_300_RC-ep-689,1994,628457,12086,.
Jilin-EP_Coal_300_RC-ep-690,2010,628457,12086,.
Jilin-EP_Coal_300_RC-ep-691,2007,628457,12086,.
Jilin-EP_Coal_300_RC-ep-692,2007,628457,12086,.
Jilin-EP_Coal_600_DRY-ep-668,2010,625926,11486,.
Jilin-EP_Coal_600_DRY-ep-669,2010,625926,11486,.
Jilin-EP_Coal_600_RC-ep-664,2011,572986,10514,.
Jilin-EP_Coal_600_RC-ep-665,2009,572986,10514,.
Jilin-EP_Coal_600_RC-ep-666,2009,572986,10514,.
Jilin-EP_Coal_600_RC-ep-667,2014,572986,10514,.
Jilin-Gas_CCGT_RC-11695,2023,665600,6400,.
Jilin-Gas_CCGT_RC-11695,2028,665600,6400,.
Jilin-Gas_CCGT_RC-11695,2033,665600,6400,.
Jilin-Gas_CCGT_RC-11695,2038,665600,6400,.
Jilin-Gas_CCGT_RC-11695,2043,665600,6400,.
Jilin-Gas_CCGT_RC-11695,2048,665600,6400,.
Jilin-Gas_CCGT_RC-11711,2023,665600,6400,.
Jilin-Gas_CCGT_RC-11711,2028,665600,6400,.
Jilin-Gas_CCGT_RC-11711,2033,665600,6400,.
Jilin-Gas_CCGT_RC-11711,2038,665600,6400,.
Jilin-Gas_CCGT_RC-11711,2043,665600,6400,.
Jilin-Gas_CCGT_RC-11711,2048,665600,6400,.
Jilin-Gas_CCGT_RC-11727,2023,665600,6400,.
Jilin-Gas_CCGT_RC-11727,2028,665600,6400,.
Jilin-Gas_CCGT_RC-11727,2033,665600,6400,.
Jilin-Gas_CCGT_RC-11727,2038,665600,6400,.
Jilin-Gas_CCGT_RC-11727,2043,665600,6400,.
Jilin-Gas_CCGT_RC-11727,2048,665600,6400,.
Jilin-Gas_CCGT_RC-11743,2023,665600,6400,.
Jilin-Gas_CCGT_RC-11743,2028,665600,6400,.
Jilin-Gas_CCGT_RC-11743,2033,665600,6400,.
Jilin-Gas_CCGT_RC-11743,2038,665600,6400,.
Jilin-Gas_CCGT_RC-11743,2043,665600,6400,.
Jilin-Gas_CCGT_RC-11743,2048,665600,6400,.
Jilin-Gas_CCGT_RC-11759,2023,665600,6400,.
Jilin-Gas_CCGT_RC-11759,2028,665600,6400,.
Jilin-Gas_CCGT_RC-11759,2033,665600,6400,.
Jilin-Gas_CCGT_RC-11759,2038,665600,6400,.
Jilin-Gas_CCGT_RC-11759,2043,665600,6400,.
Jilin-Gas_CCGT_RC-11759,2048,665600,6400,.
Jilin-Gas_CCGT_RC-11775,2023,665600,6400,.
Jilin-Gas_CCGT_RC-11775,2028,665600,6400,.
Jilin-Gas_CCGT_RC-11775,2033,665600,6400,.
Jilin-Gas_CCGT_RC-11775,2038,665600,6400,.
Jilin-Gas_CCGT_RC-11775,2043,665600,6400,.
Jilin-Gas_CCGT_RC-11775,2048,665600,6400,.
Jilin-Gas_CCGT_RC-11791,2023,665600,6400,.
Jilin-Gas_CCGT_RC-11791,2028,665600,6400,.
Jilin-Gas_CCGT_RC-11791,2033,665600,6400,.
Jilin-Gas_CCGT_RC-11791,2038,665600,6400,.
Jilin-Gas_CCGT_RC-11791,2043,665600,6400,.
Jilin-Gas_CCGT_RC-11791,2048,665600,6400,.
Jilin-Gas_CCGT_RC-11807,2023,665600,6400,.
Jilin-Gas_CCGT_RC-11807,2028,665600,6400,.
Jilin-Gas_CCGT_RC-11807,2033,665600,6400,.
Jilin-Gas_CCGT_RC-11807,2038,665600,6400,.
Jilin-Gas_CCGT_RC-11807,2043,665600,6400,.
Jilin-Gas_CCGT_RC-11807,2048,665600,6400,.
Jilin-Gas_Combustion_Turbine_RC-13328,2023,484343,4657,.
Jilin-Gas_Combustion_Turbine_RC-13328,2028,484343,4657,.
Jilin-Gas_Combustion_Turbine_RC-13328,2033,484343,4657,.
Jilin-Gas_Combustion_Turbine_RC-13328,2038,484343,4657,.
Jilin-Gas_Combustion_Turbine_RC-13328,2043,484343,4657,.
Jilin-Gas_Combustion_Turbine_RC-13328,2048,484343,4657,.
Jilin-Hydro_NonPumped-ep-30018,1981,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30049,1982,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30080,1983,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30111,1984,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30142,1985,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30173,1986,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30204,1987,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30235,1988,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30266,1989,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30297,1990,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30328,1991,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30359,1992,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30390,1993,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30421,1994,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30452,1995,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30483,1996,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30514,1997,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30545,1998,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30571,1999,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30594,2000,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30618,2001,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30641,2002,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30664,2003,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30687,2004,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30715,2016,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30735,2005,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30758,2006,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30782,2007,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30828,2009,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30846,2010,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30858,2011,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30909,2015,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30932,2012,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30938,2013,1342278,3300,.
Jilin-Hydro_NonPumped-ep-30959,2017,1342278,3300,.
Jilin-Hydro_NonPumped-ep-31021,2020,1342278,3300,.
Jilin-Hydro_Pumped-ep-35024,2006,1098228,2700,0
Jilin-Hydro_Pumped-ep-35035,2020,1098228,2700,0
Jilin-Nuclear_SMR-13327,2023,4034304,36000,.
Jilin-Nuclear_SMR-13327,2028,4034304,36000,.
Jilin-Nuclear_SMR-13327,2033,4034304,36000,.
Jilin-Nuclear_SMR-13327,2038,4034304,36000,.
Jilin-Nuclear_SMR-13327,2043,4034304,36000,.
Jilin-Nuclear_SMR-13327,2048,4034304,36000,.
Jilin-Residential_PV-284,2023,2398125,23981,.
Jilin-Residential_PV-284,2028,2305552,23055,.
Jilin-Residential_PV-284,2033,2249887,22499,.
Jilin-Residential_PV-284,2038,2200094,22001,.
Jilin-Residential_PV-284,2043,2149909,21499,.
Jilin-Residential_PV-284,2048,2106182,21062,.
Jilin-Residential_PV-285,2023,2398125,23981,.
Jilin-Residential_PV-285,2028,2305552,23055,.
Jilin-Residential_PV-285,2033,2249887,22499,.
Jilin-Residential_PV-285,2038,2200094,22001,.
Jilin-Residential_PV-285,2043,2149909,21499,.
Jilin-Residential_PV-285,2048,2106182,21062,.
Jilin-Residential_PV-286,2023,2398125,23981,.
Jilin-Residential_PV-286,2028,2305552,23055,.
Jilin-Residential_PV-286,2033,2249887,22499,.
Jilin-Residential_PV-286,2038,2200094,22001,.
Jilin-Residential_PV-286,2043,2149909,21499,.
Jilin-Residential_PV-286,2048,2106182,21062,.
Jilin-Residential_PV-372,2023,2398125,23981,.
Jilin-Residential_PV-372,2028,2305552,23055,.
Jilin-Residential_PV-372,2033,2249887,22499,.
Jilin-Residential_PV-372,2038,2200094,22001,.
Jilin-Residential_PV-372,2043,2149909,21499,.
Jilin-Residential_PV-372,2048,2106182,21062,.
Jilin-Wind-1181,2023,1129443,11249,.
Jilin-Wind-1181,2028,1104447,11000,.
Jilin-Wind-1181,2033,1079254,10750,.
Jilin-Wind-1181,2038,1054209,10500,.
Jilin-Wind-1181,2043,1028649,10245,.
Jilin-Wind-1181,2048,1006838,10028,.
Jilin-Wind-1188,2023,1129443,11249,.
Jilin-Wind-1188,2028,1104447,11000,.
Jilin-Wind-1188,2033,1079254,10750,.
Jilin-Wind-1188,2038,1054209,10500,.
Jilin-Wind-1188,2043,1028649,10245,.
Jilin-Wind-1188,2048,1006838,10028,.
Jilin-Wind-1190,2023,1129443,11249,.
Jilin-Wind-1190,2028,1104447,11000,.
Jilin-Wind-1190,2033,1079254,10750,.
Jilin-Wind-1190,2038,1054209,10500,.
Jilin-Wind-1190,2043,1028649,10245,.
Jilin-Wind-1190,2048,1006838,10028,.
Jilin-Wind_EP-ep-40016,2007,1204800,12000,.
Jilin-Wind_EP-ep-40033,2008,1204800,12000,.
Jilin-Wind_EP-ep-40055,2009,1204800,12000,.
Jilin-Wind_EP-ep-40091,2012,1204800,12000,.
Jilin-Wind_EP-ep-40118,2013,1204800,12000,.
Jilin-Wind_EP-ep-40145,2014,1204800,12000,.
Jilin-Wind_EP-ep-40174,2015,1204800,12000,.
Jilin-Wind_EP-ep-40202,2016,1204800,12000,.
Jilin-Wind_EP-ep-40251,2010,1204800,12000,.
Jilin-Wind_EP-ep-40272,2011,1204800,12000,.
Liaoning-Battery_Storage-11191,2023,1485958,13421,0
Liaoning-Battery_Storage-11191,2028,1346607,12162,0
Liaoning-Battery_Storage-11191,2033,1328640,12000,0
Liaoning-Battery_Storage-11191,2038,1328640,12000,0
Liaoning-Battery_Storage-11191,2043,1328640,12000,0
Liaoning-Battery_Storage-11191,2048,1328640,12000,0
Liaoning-Central_PV-487,2023,1200000,12000,.
Liaoning-Central_PV-487,2028,1200000,12000,.
Liaoning-Central_PV-487,2033,1200000,12000,.
Liaoning-Central_PV-487,2038,1200000,12000,.
Liaoning-Central_PV-487,2043,1200000,12000,.
Liaoning-Central_PV-487,2048,1200000,12000,.
Liaoning-Central_PV-488,2023,1200000,12000,.
Liaoning-Central_PV-488,2028,1200000,12000,.
Liaoning-Central_PV-488,2033,1200000,12000,.
Liaoning-Central_PV-488,2038,1200000,12000,.
Liaoning-Central_PV-488,2043,1200000,12000,.
Liaoning-Central_PV-488,2048,1200000,12000,.
Liaoning-Central_PV-489,2023,1200000,12000,.
Liaoning-Central_PV-489,2028,1200000,12000,.
Liaoning-Central_PV-489,2033,1200000,12000,.
Liaoning-Central_PV-489,2038,1200000,12000,.
Liaoning-Central_PV-489,2043,1200000,12000,.
Liaoning-Central_PV-489,2048,1200000,12000,.
Liaoning-Central_PV-490,2023,1200000,12000,.
Liaoning-Central_PV-490,2028,1200000,12000,.
Liaoning-Central_PV-490,2033,1200000,12000,.
Liaoning-Central_PV-490,2038,1200000,12000,.
Liaoning-Central_PV-490,2043,1200000,12000,.
Liaoning-Central_PV-490,2048,1200000,12000,.
Liaoning-Central_PV-573,2023,1200000,12000,.
Liaoning-Central_PV-573,2028,1200000,12000,.
Liaoning-Central_PV-573,2033,1200000,12000,.
Liaoning-Central_PV-573,2038,1200000,12000,.
Liaoning-Central_PV-573,2043,1200000,12000,.
Liaoning-Central_PV-573,2048,1200000,12000,.
Liaoning-Central_PV_EP-ep-50039,2013,1439448,28789,.
Liaoning-Central_PV_EP-ep-50069,2014,1439448,28789,.
Liaoning-Central_PV_EP-ep-50099,2015,1439448,28789,.
Liaoning-Central_PV_EP-ep-50130,2016,1439448,28789,.
Liaoning-Central_PV_EP-ep-50159,2017,1439448,28789,.
Liaoning-Coal_1000_DRY-11609,2023,586689,5383,.
Liaoning-Coal_1000_DRY-11609,2028,586689,5383,.
Liaoning-Coal_1000_DRY-11609,2033,586689,5383,.
Liaoning-Coal_1000_DRY-11609,2038,586689,5383,.
Liaoning-Coal_1000_DRY-11609,2043,586689,5383,.
Liaoning-Coal_1000_DRY-11609,2048,586689,5383,.
Liaoning-Coal_1000_DRY-11633,2023,586689,5383,.
Liaoning-Coal_1000_DRY-11633,2028,586689,5383,.
Liaoning-Coal_1000_DRY-11633,2033,586689,5383,.
Liaoning-Coal_1000_DRY-11633,2038,586689,5383,.
Liaoning-Coal_1000_DRY-11633,2043,586689,5383,.
Liaoning-Coal_1000_DRY-11633,2048,586689,5383,.
Liaoning-Coal_1000_DRY-11649,2023,586689,5383,.
Liaoning-Coal_1000_DRY-11649,2028,586689,5383,.
Liaoning-Coal_1000_DRY-11649,2033,586689,5383,.
Liaoning-Coal_1000_DRY-11649,2038,586689,5383,.
Liaoning-Coal_1000_DRY-11649,2043,586689,5383,.
Liaoning-Coal_1000_DRY-11649,2048,586689,5383,.
Liaoning-Coal_1000_DRY-11665,2023,586689,5383,.
Liaoning-Coal_1000_DRY-11665,2028,586689,5383,.
Liaoning-Coal_1000_DRY-11665,2033,586689,5383,.
Liaoning-Coal_1000_DRY-11665,2038,586689,5383,.
Liaoning-Coal_1000_DRY-11665,2043,586689,5383,.
Liaoning-Coal_1000_DRY-11665,2048,586689,5383,.
Liaoning-Coal_1000_DRY-11681,2023,586689,5383,.
Liaoning-Coal_1000_DRY-11681,2028,586689,5383,.
Liaoning-Coal_1000_DRY-11681,2033,586689,5383,.
Liaoning-Coal_1000_DRY-11681,2038,586689,5383,.
Liaoning-Coal_1000_DRY-11681,2043,586689,5383,.
Liaoning-Coal_1000_DRY-11681,2048,586689,5383,.
Liaoning-Coal_1000_RC-11599,2023,578592,5309,.
Liaoning-Coal_1000_RC-11599,2028,578592,5309,.
Liaoning-Coal_1000_RC-11599,2033,578592,5309,.
Liaoning-Coal_1000_RC-11599,2038,578592,5309,.
Liaoning-Coal_1000_RC-11599,2043,578592,5309,.
Liaoning-Coal_1000_RC-11599,2048,578592,5309,.
Liaoning-Coal_1000_RC-11623,2023,578592,5309,.
Liaoning-Coal_1000_RC-11623,2028,578592,5309,.
Liaoning-Coal_1000_RC-11623,2033,578592,5309,.
Liaoning-Coal_1000_RC-11623,2038,578592,5309,.
Liaoning-Coal_1000_RC-11623,2043,578592,5309,.
Liaoning-Coal_1000_RC-11623,2048,578592,5309,.
Liaoning-Coal_1000_RC-11639,2023,578592,5309,.
